EGT_ID,EGT_UID,ELCODE,TAXGROUP,G_NAME,G_COMNAME,ORIGIN,PRESENCE,COMMENTS,HUC8_OLD,HUC8_WBD,CONV_DATA,DUP_FLAG,PCTOVRLAP,CONF_SCORE,CONFMETHOD,CONF_COM,CONF_EO,REFCODE1,SHORT_CIT1,NEW_DATA,NEW_RECTOT,NEW_SRC,NEW_COM,REFCODE2,SHORT_CIT2,CURR_EO,EOpost1978,EO_noDate
872128,2-872128,ICMAL07300,Crayfishes,Cambarus bartonii,Common Crayfish,Native,Present,,,06010201,,,,,,,,,,Y,6,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
872128,2-872128,ICMAL07300,Crayfishes,Cambarus bartonii,Common Crayfish,Native,Present,,,06010202,,,,,,,,,,Y,9,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
872128,2-872128,ICMAL07300,Crayfishes,Cambarus bartonii,Common Crayfish,Native,Present,,,06010203,,,,,,,,,,Y,6,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
872128,2-872128,ICMAL07300,Crayfishes,Cambarus bartonii,Common Crayfish,Native,Present,,,06010204,,,,,,,,,,Y,3,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
872128,2-872128,ICMAL07300,Crayfishes,Cambarus bartonii,Common Crayfish,Native,Present,,,06010205,,,,,,,,,,Y,3,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
872128,2-872128,ICMAL07300,Crayfishes,Cambarus bartonii,Common Crayfish,Native,Present,,,06010206,,,,,,,,,,Y,6,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
872128,2-872128,ICMAL07300,Crayfishes,Cambarus bartonii,Common Crayfish,Native,Present,,,06010207,,,,,,,,,,Y,3,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
872128,2-872128,ICMAL07300,Crayfishes,Cambarus bartonii,Common Crayfish,Native,Present,,,06020001,,,,,,,,,,Y,9,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
872128,2-872128,ICMAL07300,Crayfishes,Cambarus bartonii,Common Crayfish,Native,Present,,,06020002,,,,,,,,,,Y,12,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
872128,2-872128,ICMAL07300,Crayfishes,Cambarus bartonii,Common Crayfish,Native,Present,,,06020003,,,,,,,,,,Y,15,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
872128,2-872128,ICMAL07300,Crayfishes,Cambarus bartonii,Common Crayfish,Native,Present,,,06020004,,,,,,,,,,Y,9,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
872128,2-872128,ICMAL07300,Crayfishes,Cambarus bartonii,Common Crayfish,Native,Present,,,06030003,,,,,,,,,,Y,3,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
872128,2-872128,ICMAL07300,Crayfishes,Cambarus bartonii,Common Crayfish,Native,Present,,,06030005,,,,,,,,,,Y,6,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
872128,2-872128,ICMAL07300,Crayfishes,Cambarus bartonii,Common Crayfish,Native,Present,,,06040004,,,,,,,,,,Y,3,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113406,2-113406,ICMAL07290,Crayfishes,Cambarus longulus,Atlantic Slope Crayfish,Native,Present,,,02080201,,,,,,,,,,Y,9,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113406,2-113406,ICMAL07290,Crayfishes,Cambarus longulus,Atlantic Slope Crayfish,Native,Present,,,02080202,,,,,,,,,,Y,4,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113406,2-113406,ICMAL07290,Crayfishes,Cambarus longulus,Atlantic Slope Crayfish,Native,Present,,,02080203,,,,,,,,,,Y,2,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113406,2-113406,ICMAL07290,Crayfishes,Cambarus longulus,Atlantic Slope Crayfish,Native,Present,,,02080204,,,,,,,,,,Y,3,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113406,2-113406,ICMAL07290,Crayfishes,Cambarus longulus,Atlantic Slope Crayfish,Native,Present,,,03010101,,,,,,,,,,Y,8,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113406,2-113406,ICMAL07290,Crayfishes,Cambarus longulus,Atlantic Slope Crayfish,Native,Present,,,03010103,,,,,,,,,,Y,3,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113406,2-113406,ICMAL07290,Crayfishes,Cambarus longulus,Atlantic Slope Crayfish,Native,Present,,,03040101,,,,,,,,,,Y,3,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113406,2-113406,ICMAL07290,Crayfishes,Cambarus longulus,Atlantic Slope Crayfish,Native,Present,,,03050105,,,,,,,,,,Y,1,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113406,2-113406,ICMAL07290,Crayfishes,Cambarus longulus,Atlantic Slope Crayfish,Native,Present,,,06010102,,,,,,,,,,Y,1,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
963538,2-963538,ICMAL07B60,Crayfishes,Cambarus robustus,Big Water Crayfish,Native,Present,,,02070004,,,,,,,,,,Y,1,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
963538,2-963538,ICMAL07B60,Crayfishes,Cambarus robustus,Big Water Crayfish,Native,Present,,,03010101,,,,,,,,,,Y,1,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
963538,2-963538,ICMAL07B60,Crayfishes,Cambarus robustus,Big Water Crayfish,Native,Present,,,03040101,,,,,,,,,,Y,1,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
963538,2-963538,ICMAL07B60,Crayfishes,Cambarus robustus,Big Water Crayfish,Native,Present,,,04090003,,,,,,,,,,Y,1,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
963538,2-963538,ICMAL07B60,Crayfishes,Cambarus robustus,Big Water Crayfish,Native,Present,,,04120101,,,,,,,,,,Y,2,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
963538,2-963538,ICMAL07B60,Crayfishes,Cambarus robustus,Big Water Crayfish,Native,Present,,,04150101,,,,,,,,,,Y,1,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
963538,2-963538,ICMAL07B60,Crayfishes,Cambarus robustus,Big Water Crayfish,Native,Present,,,05010004,,,,,,,,,,Y,1,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
963538,2-963538,ICMAL07B60,Crayfishes,Cambarus robustus,Big Water Crayfish,Native,Present,,,05040004,,,,,,,,,,Y,1,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
963538,2-963538,ICMAL07B60,Crayfishes,Cambarus robustus,Big Water Crayfish,Native,Present,,,05050001,,,,,,,,,,Y,1,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
963538,2-963538,ICMAL07B60,Crayfishes,Cambarus robustus,Big Water Crayfish,Native,Present,,,05050003,,,,,,,,,,Y,1,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
963538,2-963538,ICMAL07B60,Crayfishes,Cambarus robustus,Big Water Crayfish,Native,Present,,,05050005,,,,,,,,,,Y,1,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
963538,2-963538,ICMAL07B60,Crayfishes,Cambarus robustus,Big Water Crayfish,Native,Present,,,05050007,,,,,,,,,,Y,2,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
963538,2-963538,ICMAL07B60,Crayfishes,Cambarus robustus,Big Water Crayfish,Native,Present,,,05090104,,,,,,,,,,Y,2,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
963538,2-963538,ICMAL07B60,Crayfishes,Cambarus robustus,Big Water Crayfish,Native,Present,,,05100202,,,,,,,,,,Y,3,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
963538,2-963538,ICMAL07B60,Crayfishes,Cambarus robustus,Big Water Crayfish,Native,Present,,,05100204,,,,,,,,,,Y,5,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
963538,2-963538,ICMAL07B60,Crayfishes,Cambarus robustus,Big Water Crayfish,Native,Present,,,06010102,,,,,,,,,,Y,2,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
963538,2-963538,ICMAL07B60,Crayfishes,Cambarus robustus,Big Water Crayfish,Native,Present,,,06010103,,,,,,,,,,Y,1,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
963538,2-963538,ICMAL07B60,Crayfishes,Cambarus robustus,Big Water Crayfish,Native,Present,,,06010108,,,,,,,,,,Y,2,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
963538,2-963538,ICMAL07B60,Crayfishes,Cambarus robustus,Big Water Crayfish,Native,Present,,,06010203,,,,,,,,,,Y,1,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113659,2-113659,ICMAL11410,Crayfishes,Faxonius forceps,Surgeon Crayfish,Native,Present,,,06010107,,,,,,,,,,Y,2,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113659,2-113659,ICMAL11410,Crayfishes,Faxonius forceps,Surgeon Crayfish,Native,Present,,,06010108,,,,,,,,,,Y,10,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113659,2-113659,ICMAL11410,Crayfishes,Faxonius forceps,Surgeon Crayfish,Native,Present,,,06010201,,,,,,,,,,Y,2,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113659,2-113659,ICMAL11410,Crayfishes,Faxonius forceps,Surgeon Crayfish,Native,Present,,,06010205,,,,,,,,,,Y,10,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113659,2-113659,ICMAL11410,Crayfishes,Faxonius forceps,Surgeon Crayfish,Native,Present,,,06010206,,,,,,,,,,Y,8,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113659,2-113659,ICMAL11410,Crayfishes,Faxonius forceps,Surgeon Crayfish,Native,Present,,,06020001,,,,,,,,,,Y,4,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113659,2-113659,ICMAL11410,Crayfishes,Faxonius forceps,Surgeon Crayfish,Native,Present,,,06020002,,,,,,,,,,Y,2,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113659,2-113659,ICMAL11410,Crayfishes,Faxonius forceps,Surgeon Crayfish,Native,Present,,,06020004,,,,,,,,,,Y,2,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113659,2-113659,ICMAL11410,Crayfishes,Faxonius forceps,Surgeon Crayfish,Native,Present,,,06030001,,,,,,,,,,Y,4,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113659,2-113659,ICMAL11410,Crayfishes,Faxonius forceps,Surgeon Crayfish,Native,Present,,,06030002,,,,,,,,,,Y,24,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113659,2-113659,ICMAL11410,Crayfishes,Faxonius forceps,Surgeon Crayfish,Native,Present,,,06030004,,,,,,,,,,Y,4,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113659,2-113659,ICMAL11410,Crayfishes,Faxonius forceps,Surgeon Crayfish,Native,Present,,,06030005,,,,,,,,,,Y,26,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113659,2-113659,ICMAL11410,Crayfishes,Faxonius forceps,Surgeon Crayfish,Native,Present,,,06040001,,,,,,,,,,Y,2,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113659,2-113659,ICMAL11410,Crayfishes,Faxonius forceps,Surgeon Crayfish,Native,Present,,,06040003,,,,,,,,,,Y,2,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113759,2-113759,ICMAL11140,Crayfishes,Faxonius sanbornii,Sanborn's Crayfish,Native,Present,,,05030203,,,,,,,,,,Y,2,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113759,2-113759,ICMAL11140,Crayfishes,Faxonius sanbornii,Sanborn's Crayfish,Native,Present,,,05030204,,,,,,,,,,Y,2,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113759,2-113759,ICMAL11140,Crayfishes,Faxonius sanbornii,Sanborn's Crayfish,Native,Present,,,05040002,,,,,,,,,,Y,2,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113759,2-113759,ICMAL11140,Crayfishes,Faxonius sanbornii,Sanborn's Crayfish,Native,Present,,,05040004,,,,,,,,,,Y,2,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113759,2-113759,ICMAL11140,Crayfishes,Faxonius sanbornii,Sanborn's Crayfish,Native,Present,,,05040006,,,,,,,,,,Y,2,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113759,2-113759,ICMAL11140,Crayfishes,Faxonius sanbornii,Sanborn's Crayfish,Native,Present,,,05050003,,,,,,,,,,Y,2,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113759,2-113759,ICMAL11140,Crayfishes,Faxonius sanbornii,Sanborn's Crayfish,Native,Present,,,05050007,,,,,,,,,,Y,6,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113759,2-113759,ICMAL11140,Crayfishes,Faxonius sanbornii,Sanborn's Crayfish,Native,Present,,,05090103,,,,,,,,,,Y,10,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113759,2-113759,ICMAL11140,Crayfishes,Faxonius sanbornii,Sanborn's Crayfish,Native,Present,,,05090201,,,,,,,,,,Y,2,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113759,2-113759,ICMAL11140,Crayfishes,Faxonius sanbornii,Sanborn's Crayfish,Native,Present,,,05140101,,,,,,,,,,Y,2,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113759,2-113759,ICMAL11140,Crayfishes,Faxonius sanbornii,Sanborn's Crayfish,Native,Present,,,17110007,,,,,,,,,,Y,2,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113778,2-113778,ICMAL31040,Crayfishes,Pacifastacus leniusculus,Signal Crayfish,Native,Present,,,16040105,,,,,,,,,,Y,4,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113778,2-113778,ICMAL31040,Crayfishes,Pacifastacus leniusculus,Signal Crayfish,Native,Present,,,17050104,,,,,,,,,,Y,4,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113778,2-113778,ICMAL31040,Crayfishes,Pacifastacus leniusculus,Signal Crayfish,Native,Present,,,17050112,,,,,,,,,,Y,4,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113778,2-113778,ICMAL31040,Crayfishes,Pacifastacus leniusculus,Signal Crayfish,Native,Present,,,17050114,,,,,,,,,,Y,4,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113778,2-113778,ICMAL31040,Crayfishes,Pacifastacus leniusculus,Signal Crayfish,Native,Present,,,17050116,,,,,,,,,,Y,4,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113778,2-113778,ICMAL31040,Crayfishes,Pacifastacus leniusculus,Signal Crayfish,Native,Present,,,17050122,,,,,,,,,,Y,8,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113778,2-113778,ICMAL31040,Crayfishes,Pacifastacus leniusculus,Signal Crayfish,Native,Present,,,17070103,,,,,,,,,,Y,4,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113778,2-113778,ICMAL31040,Crayfishes,Pacifastacus leniusculus,Signal Crayfish,Native,Present,,,17090003,,,,,,,,,,Y,12,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113778,2-113778,ICMAL31040,Crayfishes,Pacifastacus leniusculus,Signal Crayfish,Native,Present,,,17090006,,,,,,,,,,Y,4,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113778,2-113778,ICMAL31040,Crayfishes,Pacifastacus leniusculus,Signal Crayfish,Native,Present,,,17100104,,,,,,,,,,Y,4,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113778,2-113778,ICMAL31040,Crayfishes,Pacifastacus leniusculus,Signal Crayfish,Native,Present,,,17100204,,,,,,,,,,Y,4,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113778,2-113778,ICMAL31040,Crayfishes,Pacifastacus leniusculus,Signal Crayfish,Native,Present,,,17100302,,,,,,,,,,Y,8,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113778,2-113778,ICMAL31040,Crayfishes,Pacifastacus leniusculus,Signal Crayfish,Native,Present,,,17100303,,,,,,,,,,Y,4,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113778,2-113778,ICMAL31040,Crayfishes,Pacifastacus leniusculus,Signal Crayfish,Native,Present,,,17110001,,,,,,,,,,Y,4,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113778,2-113778,ICMAL31040,Crayfishes,Pacifastacus leniusculus,Signal Crayfish,Native,Present,,,17110012,,,,,,,,,,Y,4,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113778,2-113778,ICMAL31040,Crayfishes,Pacifastacus leniusculus,Signal Crayfish,Native,Present,,,18010110,,,,,,,,,,Y,4,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113778,2-113778,ICMAL31040,Crayfishes,Pacifastacus leniusculus,Signal Crayfish,Native,Present,,,18010201,,,,,,,,,,Y,8,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113778,2-113778,ICMAL31040,Crayfishes,Pacifastacus leniusculus,Signal Crayfish,Native,Present,,,18020002,,,,,,,,,,Y,4,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113778,2-113778,ICMAL31040,Crayfishes,Pacifastacus leniusculus,Signal Crayfish,Native,Present,,,18020003,,,,,,,,,,Y,8,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113778,2-113778,ICMAL31040,Crayfishes,Pacifastacus leniusculus,Signal Crayfish,Native,Present,,,18020129,,,,,,,,,,Y,8,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113778,2-113778,ICMAL31040,Crayfishes,Pacifastacus leniusculus,Signal Crayfish,Native,Present,,,18050005,,,,,,,,,,Y,4,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113778,2-113778,ICMAL31040,Crayfishes,Pacifastacus leniusculus,Signal Crayfish,Native,Present,,,18060005,,,,,,,,,,Y,4,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113786,2-113786,ICMAL14E90,Crayfishes,Procambarus regalis,Regal Burrowing Crayfish,Native,Present,,,11140109,,,,,,,,,,Y,2,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113788,2-113788,ICMAL14700,Crayfishes,Procambarus lewisi,Spur Crayfish,Native,Present,,,03130003,,,,,,,,,,Y,9,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113788,2-113788,ICMAL14700,Crayfishes,Procambarus lewisi,Spur Crayfish,Native,Present,,,03140303,,,,,,,,,,Y,3,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113788,2-113788,ICMAL14700,Crayfishes,Procambarus lewisi,Spur Crayfish,Native,Present,,,03150201,,,,,,,,,,Y,1,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113788,2-113788,ICMAL14700,Crayfishes,Procambarus lewisi,Spur Crayfish,Native,Present,,,03150203,,,,,,,,,,Y,1,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113788,2-113788,ICMAL14700,Crayfishes,Procambarus lewisi,Spur Crayfish,Native,Present,,,03170008,,,,,,,,,,Y,1,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113789,2-113789,ICMAL14690,Crayfishes,Procambarus leonensis,Blacknose Crayfish,Native,Present,,,03130011,,,,,,,,,,Y,1,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113789,2-113789,ICMAL14690,Crayfishes,Procambarus leonensis,Blacknose Crayfish,Native,Present,,,03130013,,,,,,,,,,Y,1,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113805,2-113805,ICMAL11320,Crayfishes,Faxonius alabamensis,Alabama Crayfish,Native,Present,,,06030002,,,,,,,,,,Y,2,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113805,2-113805,ICMAL11320,Crayfishes,Faxonius alabamensis,Alabama Crayfish,Native,Present,,,06030005,,,,,,,,,,Y,48,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113805,2-113805,ICMAL11320,Crayfishes,Faxonius alabamensis,Alabama Crayfish,Native,Present,,,06030006,,,,,,,,,,Y,4,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113805,2-113805,ICMAL11320,Crayfishes,Faxonius alabamensis,Alabama Crayfish,Native,Present,,,06040001,,,,,,,,,,Y,4,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113805,2-113805,ICMAL11320,Crayfishes,Faxonius alabamensis,Alabama Crayfish,Native,Present,,,06040004,,,,,,,,,,Y,4,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113878,2-113878,ICMAL11660,Crayfishes,Faxonius validus,Powerful Crayfish,Native,Present,,,03160101,,,,,,,,,,Y,4,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113878,2-113878,ICMAL11660,Crayfishes,Faxonius validus,Powerful Crayfish,Native,Present,,,03160103,,,,,,,,,,Y,2,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113878,2-113878,ICMAL11660,Crayfishes,Faxonius validus,Powerful Crayfish,Native,Present,,,03160109,,,,,,,,,,Y,2,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113878,2-113878,ICMAL11660,Crayfishes,Faxonius validus,Powerful Crayfish,Native,Present,,,03160110,,,,,,,,,,Y,68,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113878,2-113878,ICMAL11660,Crayfishes,Faxonius validus,Powerful Crayfish,Native,Present,,,03160112,,,,,,,,,,Y,2,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113878,2-113878,ICMAL11660,Crayfishes,Faxonius validus,Powerful Crayfish,Native,Present,,,03160113,,,,,,,,,,Y,2,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113878,2-113878,ICMAL11660,Crayfishes,Faxonius validus,Powerful Crayfish,Native,Present,,,06030002,,,,,,,,,,Y,76,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113878,2-113878,ICMAL11660,Crayfishes,Faxonius validus,Powerful Crayfish,Native,Present,,,06030005,,,,,,,,,,Y,22,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113878,2-113878,ICMAL11660,Crayfishes,Faxonius validus,Powerful Crayfish,Native,Present,,,06030006,,,,,,,,,,Y,8,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113878,2-113878,ICMAL11660,Crayfishes,Faxonius validus,Powerful Crayfish,Native,Present,,,06040001,,,,,,,,,,Y,8,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113878,2-113878,ICMAL11660,Crayfishes,Faxonius validus,Powerful Crayfish,Native,Present,,,06040005,,,,,,,,,,Y,6,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113878,2-113878,ICMAL11660,Crayfishes,Faxonius validus,Powerful Crayfish,Native,Present,,,08010207,,,,,,,,,,Y,2,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
114327,2-114327,ICMAL07730,Crayfishes,Cambarus rusticiformis,Depression Crayfish,Native,Present,,,05110001,,,,,,,,,,Y,2,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
114327,2-114327,ICMAL07730,Crayfishes,Cambarus rusticiformis,Depression Crayfish,Native,Present,,,05110002,,,,,,,,,,Y,2,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
114327,2-114327,ICMAL07730,Crayfishes,Cambarus rusticiformis,Depression Crayfish,Native,Present,,,05110004,,,,,,,,,,Y,1,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
114327,2-114327,ICMAL07730,Crayfishes,Cambarus rusticiformis,Depression Crayfish,Native,Present,,,05130101,,,,,,,,,,Y,1,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
114327,2-114327,ICMAL07730,Crayfishes,Cambarus rusticiformis,Depression Crayfish,Native,Present,,,05130102,,,,,,,,,,Y,2,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
114327,2-114327,ICMAL07730,Crayfishes,Cambarus rusticiformis,Depression Crayfish,Native,Present,,,05130104,,,,,,,,,,Y,16,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
114327,2-114327,ICMAL07730,Crayfishes,Cambarus rusticiformis,Depression Crayfish,Native,Present,,,05130107,,,,,,,,,,Y,2,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
114327,2-114327,ICMAL07730,Crayfishes,Cambarus rusticiformis,Depression Crayfish,Native,Present,,,05130108,,,,,,,,,,Y,5,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
114327,2-114327,ICMAL07730,Crayfishes,Cambarus rusticiformis,Depression Crayfish,Native,Present,,,05130202,,,,,,,,,,Y,1,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
114327,2-114327,ICMAL07730,Crayfishes,Cambarus rusticiformis,Depression Crayfish,Native,Absent,,,05130204,,,,,,,,,,Y,1,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
114327,2-114327,ICMAL07730,Crayfishes,Cambarus rusticiformis,Depression Crayfish,Native,Present,,,05130205,,,,,,,,,,Y,1,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
